Stock quote and option quote for SPY on 12/1/25 10:00:29

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,D,-1.86,681.51,Q,681.53,Q,320 x 280,"17,840,712",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
97,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,363,0.00%,.90,.00,30.42%,156.53,0,86.66%,<empty>,2.44,-.09,.82,169.02,M,171.04,S,18 JUN 26,525,5.41,W,5.42,I,0,"3,861",0.00%,-.08,.00,28.26%,0,0,11.27%,1.04%,-.31,-.05,.73,,
,,0,429,0.00%,.89,.00,30.69%,151.53,0,85.47%,<empty>,2.43,-.09,.88,164.44,D,167.64,D,18 JUN 26,530,5.69,W,5.72,M,0,"6,810",0.00%,-.08,.00,27.89%,0,0,11.80%,1.09%,-.33,-.05,.76,,
,,0,640,0.00%,.89,.00,29.99%,146.53,0,85.18%,<empty>,2.44,-.09,.90,159.72,D,162.77,P,18 JUN 26,535,5.98,D,6.01,M,0,"6,586",0.00%,-.09,.00,27.50%,0,0,12.33%,1.13%,-.35,-.05,.80,,
,,0,"3,537",0.00%,.89,.00,29.71%,141.53,0,84.47%,<empty>,2.45,-.10,.94,155.23,D,158.43,D,18 JUN 26,540,6.29,W,6.32,I,3,"6,239",-0.62%,-.09,.00,27.11%,0,-.04,12.90%,1.18%,-.36,-.05,.83,,
,,0,553,0.00%,.89,.00,28.56%,136.53,0,84.61%,<empty>,2.47,-.09,.94,150.58,H,152.65,W,18 JUN 26,545,6.61,I,6.63,I,0,"1,633",0.00%,-.10,.00,26.72%,0,0,13.47%,1.23%,-.38,-.05,.86,,
,,0,"12,482",0.00%,.88,.00,28.68%,131.53,0,83.44%,<empty>,2.46,-.10,.99,147.30,C,147.93,I,18 JUN 26,550,6.96,I,6.99,I,2,"14,705",+0.14%,-.10,.00,26.35%,0,+.01,14.10%,1.28%,-.40,-.05,.90,,
,,0,400,0.00%,.87,.00,28.39%,126.53,0,82.66%,<empty>,2.46,-.10,1.03,142.93,E,143.58,C,18 JUN 26,555,7.30,I,7.34,I,0,"3,538",0.00%,-.11,.00,25.95%,0,0,14.73%,1.34%,-.43,-.05,.93,,
,,0,"2,502",0.00%,.86,.00,27.91%,121.53,0,82.05%,<empty>,2.46,-.10,1.07,138.42,W,139.01,C,18 JUN 26,560,7.71,I,7.75,A,0,"11,200",0.00%,-.11,.00,25.60%,0,0,15.44%,1.40%,-.45,-.06,.97,,
,,0,715,0.00%,.86,.00,27.35%,116.53,0,81.49%,<empty>,2.47,-.10,1.10,133.82,W,134.40,W,18 JUN 26,565,8.12,I,8.16,W,0,"3,632",0.00%,-.12,.00,25.23%,0,0,16.16%,1.46%,-.47,-.06,1.01,,
,,0,"5,137",0.00%,.85,.00,27.00%,111.53,0,80.69%,<empty>,2.47,-.10,1.13,129.43,C,130.05,C,18 JUN 26,570,8.56,W,8.60,D,0,"13,696",0.00%,-.13,.00,24.86%,0,0,16.92%,1.53%,-.50,-.06,1.05,,
,,0,"3,180",0.00%,.84,.00,26.52%,106.53,0,79.98%,<empty>,2.47,-.11,1.17,124.91,C,125.61,T,18 JUN 26,575,9.03,I,9.07,I,0,"10,013",0.00%,-.13,.00,24.50%,0,0,17.73%,1.60%,-.53,-.06,1.09,,
,,0,"2,168",0.00%,.84,.00,26.15%,101.53,0,79.12%,<empty>,2.46,-.11,1.21,120.57,I,121.28,E,18 JUN 26,580,9.49,I,9.56,I,0,"9,298",0.00%,-.14,.00,24.12%,0,0,18.55%,1.67%,-.56,-.06,1.13,,
,,0,555,0.00%,.83,.00,25.65%,96.53,0,78.38%,<empty>,2.46,-.11,1.24,116.24,C,116.66,I,18 JUN 26,585,10.04,W,10.04,D,0,"8,118",0.00%,-.15,.00,23.76%,0,0,19.43%,1.75%,-.59,-.06,1.17,,
,,0,"1,096",0.00%,.82,.00,25.32%,91.53,0,77.41%,<empty>,2.45,-.11,1.29,111.89,C,112.55,E,18 JUN 26,590,10.59,W,10.60,B,0,"6,926",0.00%,-.16,.00,23.40%,0,0,20.35%,1.83%,-.62,-.06,1.22,,
,,0,"1,095",0.00%,.81,.00,24.81%,86.53,0,76.60%,<empty>,2.44,-.11,1.32,107.50,W,108.05,W,18 JUN 26,595,11.17,W,11.21,D,0,"3,186",0.00%,-.17,.00,23.05%,0,0,21.34%,1.92%,-.65,-.06,1.26,,
,,0,"4,235",0.00%,.80,.00,24.33%,81.53,0,75.72%,<empty>,2.44,-.11,1.36,103.15,C,103.65,C,18 JUN 26,600,11.78,I,11.83,I,0,"11,010",0.00%,-.18,.00,22.69%,0,0,22.35%,2.01%,-.69,-.06,1.31,,
,,0,"2,044",0.00%,.79,.00,23.97%,76.53,0,74.65%,<empty>,2.42,-.11,1.41,99.02,I,99.43,C,18 JUN 26,605,12.44,W,12.49,M,0,"4,753",0.00%,-.19,.00,22.33%,0,0,23.43%,2.10%,-.72,-.07,1.35,,
,,0,"1,054",0.00%,.78,.00,23.64%,71.53,0,73.51%,<empty>,2.41,-.11,1.45,94.90,C,95.34,I,18 JUN 26,610,13.13,W,13.17,D,0,"6,225",0.00%,-.20,.00,21.97%,0,0,24.55%,2.20%,-.76,-.07,1.40,,
,,0,"2,423",0.00%,.77,.00,23.12%,66.53,0,72.53%,<empty>,2.39,-.11,1.49,90.54,W,91.02,W,18 JUN 26,615,13.86,B,13.91,I,0,"4,565",0.00%,-.21,.00,21.61%,0,0,25.72%,2.31%,-.80,-.07,1.45,,
,,0,"3,000",0.00%,.76,.00,22.73%,61.53,0,71.35%,<empty>,2.37,-.12,1.53,86.50,X,86.83,W,18 JUN 26,620,14.63,I,14.69,I,0,"5,444",0.00%,-.22,.00,21.25%,0,0,26.96%,2.42%,-.84,-.07,1.49,,
,,0,"1,439",0.00%,.75,.00,22.31%,56.53,0,70.15%,<empty>,2.35,-.12,1.57,82.41,E,82.70,C,18 JUN 26,625,15.46,W,15.51,I,0,"9,943",0.00%,-.23,.00,20.89%,0,0,28.26%,2.54%,-.89,-.07,1.54,,
,,0,"1,919",0.00%,.74,.00,21.86%,51.53,0,68.92%,<empty>,2.33,-.12,1.61,78.20,W,78.66,W,18 JUN 26,630,16.32,W,16.38,I,0,"3,551",0.00%,-.25,.00,20.53%,0,0,29.61%,2.66%,-.93,-.07,1.59,,
,,0,"2,997",0.00%,.73,.00,21.47%,46.53,0,67.57%,<empty>,2.30,-.12,1.66,74.26,C,74.65,C,18 JUN 26,635,17.24,I,17.30,I,0,"2,388",0.00%,-.26,.00,20.16%,0,0,31.02%,2.80%,-.98,-.07,1.63,,
,,0,"2,151",0.00%,.71,.00,21.08%,41.53,0,66.15%,<empty>,2.27,-.12,1.70,70.39,C,70.67,W,18 JUN 26,640,18.17,I,18.23,B,0,"6,146",0.00%,-.28,.00,19.77%,0,0,32.48%,2.93%,-1.02,-.07,1.68,,
,,0,"4,141",0.00%,.70,.00,20.67%,36.53,0,64.70%,<empty>,2.24,-.12,1.74,66.39,T,66.86,C,18 JUN 26,645,19.25,I,19.32,W,0,"4,473",0.00%,-.29,.00,19.44%,0,0,34.07%,3.08%,-1.08,-.07,1.73,,
,,0,"5,859",0.00%,.68,.00,20.25%,31.53,0,63.18%,<empty>,2.20,-.12,1.78,62.56,W,62.95,C,18 JUN 26,650,20.31,N,20.41,A,0,"12,972",0.00%,-.31,.00,19.06%,0,0,35.69%,3.23%,-1.13,-.07,1.77,,
,,0,"2,329",0.00%,.67,.00,19.86%,26.53,0,61.56%,<empty>,2.16,-.12,1.81,58.85,W,59.15,W,18 JUN 26,655,21.52,W,21.58,W,0,773,0.00%,-.33,.00,18.70%,0,0,37.41%,3.40%,-1.18,-.07,1.81,,
,,0,"10,725",0.00%,.65,.00,19.45%,21.53,0,59.89%,<empty>,2.12,-.12,1.85,55.08,I,55.45,W,18 JUN 26,660,22.77,W,22.84,I,0,"4,371",0.00%,-.35,.00,18.34%,0,0,39.21%,3.58%,-1.23,-.07,1.85,,
,,0,"4,601",0.00%,.63,.00,19.04%,16.53,0,58.13%,<empty>,2.07,-.12,1.88,51.42,C,51.80,W,18 JUN 26,665,24.10,I,24.20,I,0,"5,784",0.00%,-.37,.00,17.98%,0,0,41.08%,3.77%,-1.29,-.07,1.88,,
,,0,"9,174",0.00%,.61,.00,18.69%,11.53,0,56.26%,<empty>,2.02,-.11,1.91,48.01,W,48.27,C,18 JUN 26,670,25.54,W,25.62,I,1,"16,081",+2.92%,-.39,.00,17.62%,0,+.76,43.05%,3.97%,-1.34,-.07,1.91,,
,,0,"5,082",0.00%,.59,.00,18.28%,6.53,0,54.35%,<empty>,1.97,-.11,1.94,44.47,E,44.80,W,18 JUN 26,675,27.04,W,27.14,W,0,"4,993",0.00%,-.41,.00,17.26%,0,0,45.09%,4.18%,-1.39,-.06,1.94,,
,,2,"3,089",-3.51%,.57,.00,17.90%,1.53,-1.49,52.33%,<empty>,1.91,-.11,1.96,41.11,T,41.49,E,18 JUN 26,680,28.68,I,28.80,I,0,"3,160",0.00%,-.43,.00,16.91%,0,0,47.23%,4.41%,-1.45,-.06,1.96,,
,,1,"5,959",-0.63%,.55,.00,17.52%,0,-.24,50.25%,<empty>,1.85,-.11,1.98,37.86,X,38.17,W,18 JUN 26,685,30.36,I,30.46,I,0,"2,318",0.00%,-.46,.01,16.51%,3.47,0,49.43%,4.65%,-1.49,-.06,1.97,,
,,0,"4,359",0.00%,.53,.00,17.16%,0,0,48.07%,<empty>,1.78,-.11,1.99,34.84,I,34.95,I,18 JUN 26,690,32.34,B,32.43,I,0,"1,591",0.00%,-.49,.01,16.21%,8.47,0,51.75%,4.92%,-1.54,-.06,1.98,,
,,0,"4,409",0.00%,.50,.00,16.80%,0,0,45.83%,<empty>,1.71,-.11,2.00,31.83,W,31.92,W,18 JUN 26,695,34.37,W,34.40,W,0,307,0.00%,-.51,.01,15.86%,13.47,0,54.13%,5.20%,-1.58,-.06,1.97,,
,,6,"8,712",-5.67%,.48,.00,16.44%,0,-1.71,43.51%,<empty>,1.64,-.10,2.00,28.94,I,29.02,I,18 JUN 26,700,36.59,W,36.68,I,0,"3,139",0.00%,-.54,.01,15.56%,18.47,0,56.59%,5.52%,-1.61,-.05,1.95,,
,,0,"6,452",0.00%,.46,.00,16.12%,0,0,41.14%,<empty>,1.56,-.10,1.99,26.25,W,26.27,W,18 JUN 26,705,38.95,E,39.06,C,0,402,0.00%,-.57,.01,15.24%,23.47,0,59.10%,5.86%,-1.64,-.05,1.92,,
,,0,"4,041",0.00%,.43,.00,15.79%,0,0,38.72%,<empty>,1.48,-.10,1.97,23.62,I,23.69,W,18 JUN 26,710,41.44,C,41.79,Z,0,232,0.00%,-.61,.01,14.97%,28.47,0,61.64%,6.23%,-1.65,-.05,1.88,,
,,0,"14,507",0.00%,.40,.00,15.49%,0,0,36.27%,<empty>,1.39,-.09,1.94,21.19,D,21.25,W,18 JUN 26,715,44.17,E,44.54,T,0,163,0.00%,-.64,.01,14.69%,33.47,0,64.21%,6.61%,-1.65,-.04,1.82,,
,,0,"5,344",0.00%,.38,.00,15.20%,0,0,33.81%,<empty>,1.31,-.09,1.91,18.91,I,18.98,I,18 JUN 26,720,47.09,C,47.52,W,0,200,0.00%,-.67,.01,14.42%,38.47,0,66.80%,7.03%,-1.63,-.04,1.74,,
,,0,"7,979",0.00%,.35,.00,14.92%,0,0,31.35%,<empty>,1.22,-.08,1.86,16.79,I,16.87,I,18 JUN 26,725,50.30,E,50.68,I,0,498,0.00%,-.71,.01,14.18%,43.47,0,69.35%,7.49%,-1.59,-.04,1.65,,
,,0,"4,796",0.00%,.33,.00,14.67%,0,0,28.92%,<empty>,1.14,-.08,1.81,14.87,W,14.93,C,18 JUN 26,730,53.82,C,54.25,S,0,"1,901",0.00%,-.74,.01,14.05%,48.47,0,71.75%,7.99%,-1.53,-.03,1.54,,
,,0,"5,612",0.00%,.30,.00,14.44%,0,0,26.54%,<empty>,1.05,-.08,1.75,13.13,W,13.14,I,18 JUN 26,735,57.36,T,57.82,E,0,"1,651",0.00%,-.78,.01,13.81%,53.47,0,74.23%,8.50%,-1.44,-.03,1.41,,
,,0,"6,390",0.00%,.27,.00,14.22%,0,0,24.22%,<empty>,.96,-.07,1.68,11.49,W,11.54,B,18 JUN 26,740,61.22,N,61.88,Z,<empty>,17,<empty>,-.81,.01,13.74%,58.47,0,76.42%,9.07%,-1.35,-.03,1.27,,
,,0,"11,401",0.00%,.25,.00,14.03%,0,0,22.00%,<empty>,.88,-.07,1.60,10.04,W,10.09,D,18 JUN 26,745,65.33,C,65.98,W,<empty>,2,<empty>,-.84,.01,13.66%,63.47,0,78.53%,9.66%,-1.22,-.02,1.12,,
,,1,"14,468",-9.08%,.23,.00,13.85%,0,-.85,19.88%,<empty>,.80,-.06,1.52,8.74,W,8.79,B,18 JUN 26,750,68.32,A,71.82,S,0,6,0.00%,-.86,.01,13.74%,68.47,0,80.29%,10.31%,-1.11,-.02,.99,,
,,0,"7,804",0.00%,.21,.00,13.71%,0,0,17.89%,<empty>,.73,-.06,1.43,7.60,W,7.65,D,18 JUN 26,755,72.88,A,76.34,S,<empty>,0,<empty>,-.89,.01,13.85%,73.47,0,81.89%,10.97%,-.99,-.02,.85,,
,,0,"3,939",0.00%,.18,.00,13.57%,0,0,16.02%,<empty>,.66,-.05,1.35,6.60,W,6.61,B,18 JUN 26,760,77.55,A,80.98,S,<empty>,2,<empty>,-.91,.01,13.99%,78.47,0,83.31%,11.64%,-.87,-.01,.73,,
,,0,"4,309",0.00%,.17,.00,13.44%,0,0,14.28%,<empty>,.59,-.05,1.26,5.68,Z,5.71,I,18 JUN 26,765,82.33,A,85.75,S,<empty>,0,<empty>,-.92,.01,14.22%,83.47,0,84.51%,12.34%,-.76,-.01,.62,,
,,0,"6,323",0.00%,.15,.00,13.34%,0,0,12.68%,<empty>,.53,-.05,1.16,4.89,W,4.93,I,18 JUN 26,770,87.19,A,90.58,S,<empty>,0,<empty>,-.94,.01,14.49%,88.47,0,85.52%,13.05%,-.66,-.01,.54,,
,,0,"2,248",0.00%,.13,.00,13.24%,0,0,11.21%,<empty>,.47,-.04,1.08,4.20,W,4.24,W,18 JUN 26,775,92.13,A,95.46,S,<empty>,0,<empty>,-.94,.00,14.84%,93.47,0,86.33%,13.77%,-.60,-.01,.47,,
,,0,"2,150",0.00%,.12,.00,13.17%,0,0,9.89%,<empty>,.42,-.04,.99,3.61,W,3.64,I,18 JUN 26,780,97.07,A,100.38,S,<empty>,0,<empty>,-.95,.00,15.20%,98.47,0,87.06%,14.49%,-.53,-.01,.41,,
,,0,"2,352",0.00%,.10,.00,13.11%,0,0,8.71%,<empty>,.37,-.03,.91,3.10,E,3.13,I,18 JUN 26,785,102.03,A,105.33,S,<empty>,0,<empty>,-.96,.00,15.59%,103.47,0,87.68%,15.22%,-.48,-.01,.37,,
,,0,"1,360",0.00%,.09,.00,13.05%,0,0,7.63%,<empty>,.32,-.03,.83,2.65,W,2.68,I,18 JUN 26,790,106.77,S,110.28,S,<empty>,0,<empty>,-.98,.00,15.52%,108.47,0,88.86%,15.93%,-.24,.00,.20,,
,,0,"1,172",0.00%,.08,.00,13.02%,0,0,6.70%,<empty>,.29,-.03,.75,2.27,I,2.31,I,18 JUN 26,795,112.10,A,115.18,A,<empty>,0,<empty>,-.96,.00,16.47%,113.47,0,88.64%,16.68%,-.42,-.01,.32,,
,,16,"20,295",-9.81%,.07,.00,12.99%,0,-.21,5.86%,<empty>,.25,-.03,.68,1.95,W,1.98,I,18 JUN 26,800,117.10,A,120.24,D,0,2,0.00%,-.96,.00,17.06%,118.47,0,88.87%,17.42%,-.45,-.01,.34,,
,,0,527,0.00%,.06,.00,12.98%,0,0,5.12%,<empty>,.22,-.02,.62,1.68,W,1.69,N,18 JUN 26,805,121.73,S,125.24,S,<empty>,0,<empty>,-.99,.00,16.72%,123.47,0,90.19%,18.12%,-.11,.00,.12,,
,,0,282,0.00%,.05,.00,12.96%,0,0,4.45%,<empty>,.19,-.02,.56,1.44,N,1.44,W,18 JUN 26,810,126.73,S,130.24,S,<empty>,0,<empty>,-.99,.00,17.23%,128.47,0,90.44%,18.85%,-.12,.00,.13,,
,,0,210,0.00%,.05,.00,12.97%,0,0,3.89%,<empty>,.17,-.02,.50,1.23,I,1.25,W,18 JUN 26,815,131.73,S,135.24,S,<empty>,0,<empty>,-.98,.00,17.74%,133.47,0,90.65%,19.59%,-.14,.00,.14,,
,,0,"1,085",0.00%,.04,.00,12.98%,0,0,3.40%,<empty>,.15,-.02,.45,1.06,I,1.08,N,18 JUN 26,820,136.73,S,140.24,S,<empty>,0,<empty>,-.98,.00,18.26%,138.47,0,90.84%,20.32%,-.15,.00,.16,,
,,0,560,0.00%,.04,.00,13.00%,0,0,2.96%,<empty>,.13,-.01,.41,.91,I,.93,W,18 JUN 26,825,141.73,S,145.09,D,<empty>,0,<empty>,-1.00,.00,--,143.47,0,100.00%,21.04%,.00,.00,.00,,
,,0,605,0.00%,.03,.00,13.04%,0,0,2.60%,<empty>,.12,-.01,.37,.79,W,.81,I,18 JUN 26,830,147.10,A,150.24,S,<empty>,0,<empty>,-.96,.00,20.03%,148.47,0,90.45%,21.82%,-.46,-.01,.34,,
,,0,338,0.00%,.03,.00,13.06%,0,0,2.26%,<empty>,.10,-.01,.33,.68,W,.70,I,18 JUN 26,835,151.73,S,155.24,S,<empty>,0,<empty>,-.98,.00,19.82%,153.47,0,91.33%,22.52%,-.15,-.01,.20,,
,,0,663,0.00%,.02,.00,13.09%,0,0,1.97%,<empty>,.09,-.01,.30,.59,I,.60,N,18 JUN 26,840,156.63,D,160.14,S,<empty>,0,<empty>,-1.00,.00,--,158.47,0,100.00%,23.24%,.00,.00,.00,,
,,0,152,0.00%,.02,.00,13.09%,0,0,1.70%,<empty>,.08,-.01,.26,.50,W,.51,W,18 JUN 26,845,161.54,S,165.20,N,<empty>,0,<empty>,-1.00,.00,--,163.47,0,100.00%,23.97%,.00,.00,.00,,
,,0,"6,911",0.00%,.02,.00,13.12%,0,0,1.47%,<empty>,.07,-.01,.23,.43,W,.44,W,18 JUN 26,850,166.59,S,170.14,S,<empty>,0,<empty>,-1.00,.00,--,168.47,0,100.00%,24.70%,.00,.00,.00,,
,,0,355,0.00%,.02,.00,13.23%,0,0,1.32%,<empty>,.06,-.01,.21,.38,J,.40,N,18 JUN 26,855,171.65,S,175.09,D,<empty>,0,<empty>,-1.00,.00,--,173.47,0,100.00%,25.43%,.00,.00,.00,,
,,0,817,0.00%,.01,.00,13.31%,0,0,1.17%,<empty>,.05,-.01,.19,.34,W,.35,W,18 JUN 26,860,176.68,D,180.18,S,<empty>,0,<empty>,-1.00,.00,--,178.47,0,100.00%,26.18%,.00,.00,.00,,
,,0,431,0.00%,.01,.00,13.38%,0,0,1.04%,<empty>,.05,-.01,.18,.30,I,.31,W,18 JUN 26,865,181.59,S,185.14,S,0,0,0.00%,-1.00,.00,--,183.47,0,100.00%,26.90%,.00,.00,.00,,
,,0,"10,826",0.00%,.01,.00,13.43%,0,0,0.90%,<empty>,.04,-.01,.16,.26,I,.27,I,18 JUN 26,870,186.93,A,190.14,S,<empty>,1,<empty>,-.96,.00,23.65%,188.47,0,91.95%,27.67%,-.41,-.01,.33,,

30 JUN 26  (211)  100 (Quarterlys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,12,0.00%,.96,.00,42.47%,271.53,0,92.69%,<empty>,2.15,-.06,.43,267.00,U,291.00,U,30 JUN 26,410,1.04,U,3.68,U,0,302,0.00%,-.03,.00,38.78%,0,0,5.25%,0.58%,-.12,-.03,.33,,
,,0,10,0.00%,.95,.00,42.50%,261.53,0,91.58%,<empty>,2.18,-.06,.49,258.00,U,282.00,U,30 JUN 26,420,.01,U,10.00, ,0,472,0.00%,-.05,.00,43.45%,0,0,9.01%,1.21%,-.21,-.05,.51,,
,,<empty>,2,<empty>,.94,.00,41.53%,251.53,0,91.03%,<empty>,2.22,-.07,.52,253.08,U,268.08,U,30 JUN 26,430,0,U,15.00,U,0,263,0.00%,-.06,.00,46.01%,0,0,11.91%,1.78%,-.28,-.07,.64,,
,,<empty>,1,<empty>,.94,.00,40.38%,241.53,0,90.58%,<empty>,2.26,-.07,.55,249.41,D,252.74,D,30 JUN 26,440,2.78,W,2.79,W,0,709,0.00%,-.03,.00,35.35%,0,0,6.13%,0.64%,-.15,-.03,.40,,
,,<empty>,1,<empty>,.94,.00,40.00%,236.53,0,90.21%,<empty>,2.28,-.07,.57,244.78,M,248.10,A,30 JUN 26,445,2.96,W,2.91,I,0,268,0.00%,-.04,.00,34.96%,0,0,6.41%,0.66%,-.16,-.03,.42,,
,,<empty>,11,<empty>,.94,.00,39.42%,231.53,0,89.97%,<empty>,2.30,-.07,.59,240.06,D,243.33,A,30 JUN 26,450,3.00,W,3.02,W,0,376,0.00%,-.04,.00,34.38%,0,0,6.57%,0.67%,-.17,-.03,.43,,
,,<empty>,0,<empty>,.94,.00,38.47%,226.53,0,89.99%,<empty>,2.32,-.07,.60,234.98,D,238.48,D,30 JUN 26,455,3.13,N,3.15,I,0,123,0.00%,-.04,.00,33.93%,0,0,6.82%,0.69%,-.17,-.03,.45,,
,,<empty>,2,<empty>,.93,.00,37.90%,221.53,0,89.74%,<empty>,2.34,-.07,.61,230.31,D,233.67,D,30 JUN 26,460,3.26,N,3.28,I,0,104,0.00%,-.04,.00,33.47%,0,0,7.07%,0.72%,-.18,-.03,.47,,
,,<empty>,0,<empty>,.93,.00,37.21%,216.53,0,89.57%,<empty>,2.36,-.07,.63,225.42,D,228.94,P,30 JUN 26,465,3.39,N,3.41,B,0,112,0.00%,-.04,.00,33.00%,0,0,7.32%,0.74%,-.19,-.04,.48,,
,,<empty>,8,<empty>,.93,.00,36.60%,211.53,0,89.34%,<empty>,2.38,-.08,.65,220.72,M,224.11,D,30 JUN 26,470,3.54,W,3.55,I,0,230,0.00%,-.05,.00,32.55%,0,0,7.60%,0.76%,-.20,-.04,.50,,
,,<empty>,4,<empty>,.93,.00,36.19%,206.53,0,88.94%,<empty>,2.40,-.08,.67,216.06,D,219.51,S,30 JUN 26,475,3.69,W,3.71,I,0,110,0.00%,-.05,.00,32.11%,0,0,7.90%,0.79%,-.21,-.04,.52,,
,,0,3,0.00%,.92,.00,35.69%,201.53,0,88.61%,<empty>,2.41,-.08,.69,211.40,D,214.79,S,30 JUN 26,480,3.85,N,3.86,I,0,"1,544",0.00%,-.05,.00,31.66%,0,0,8.19%,0.81%,-.22,-.04,.54,,
,,0,3,0.00%,.92,.00,34.90%,196.53,0,88.50%,<empty>,2.44,-.08,.70,206.50,D,209.94,D,30 JUN 26,485,4.01,W,4.03,W,0,22,0.00%,-.05,.00,31.22%,0,0,8.51%,0.84%,-.23,-.04,.57,,
,,0,11,0.00%,.92,.00,34.42%,191.53,0,88.14%,<empty>,2.45,-.08,.73,201.87,D,205.23,D,30 JUN 26,490,4.19,I,4.23,I,0,267,0.00%,-.06,.00,30.81%,0,0,8.86%,0.87%,-.24,-.04,.59,,
,,<empty>,13,<empty>,.91,.00,34.90%,186.53,0,86.94%,<empty>,2.44,-.09,.78,198.61,N,200.66,S,30 JUN 26,495,4.38,I,4.42,I,0,299,0.00%,-.06,.00,30.39%,0,0,9.22%,0.90%,-.25,-.04,.61,,
,,0,226,0.00%,.91,.00,33.33%,181.53,0,87.48%,<empty>,2.48,-.08,.77,192.39,D,195.91,D,30 JUN 26,500,4.59,W,4.62,D,0,"2,310",0.00%,-.06,.00,29.97%,0,0,9.60%,0.93%,-.27,-.04,.64,,
,,<empty>,8,<empty>,.91,.00,32.81%,176.53,0,87.11%,<empty>,2.50,-.08,.79,187.78,D,191.17,D,30 JUN 26,505,4.81,I,4.84,I,0,78,0.00%,-.07,.00,29.57%,0,0,10.00%,0.96%,-.28,-.04,.66,,
,,0,98,0.00%,.91,.00,32.39%,171.53,0,86.64%,<empty>,2.51,-.09,.82,183.19,D,186.58,D,30 JUN 26,510,5.03,W,5.06,I,0,311,0.00%,-.07,.00,29.16%,0,0,10.41%,1.00%,-.30,-.04,.69,,
,,<empty>,3,<empty>,.90,.00,31.85%,166.53,0,86.27%,<empty>,2.52,-.09,.85,178.48,D,181.93,S,30 JUN 26,515,5.27,W,5.30,I,0,86,0.00%,-.07,.00,28.76%,0,0,10.85%,1.04%,-.31,-.04,.72,,
,,0,81,0.00%,.90,.00,30.63%,161.53,0,86.52%,<empty>,2.55,-.08,.84,173.85,D,176.05,A,30 JUN 26,520,5.53,W,5.57,W,0,270,0.00%,-.08,.00,28.37%,0,0,11.32%,1.08%,-.33,-.05,.75,,
,,<empty>,17,<empty>,.90,.00,30.61%,156.53,0,85.63%,<empty>,2.55,-.09,.89,169.26,D,172.18,S,30 JUN 26,525,5.80,W,5.83,W,0,518,0.00%,-.08,.00,27.98%,0,0,11.80%,1.12%,-.34,-.05,.78,,
,,0,18,0.00%,.89,.00,30.27%,151.53,0,85.02%,<empty>,2.56,-.09,.92,164.48,D,168.00,D,30 JUN 26,530,6.08,I,6.14,M,0,205,0.00%,-.09,.00,27.60%,0,0,12.33%,1.17%,-.36,-.05,.81,,
,,<empty>,83,<empty>,.89,.00,29.80%,146.53,0,84.52%,<empty>,2.57,-.09,.95,159.89,D,163.41,D,30 JUN 26,535,6.39,W,6.45,M,0,634,0.00%,-.09,.00,27.23%,0,0,12.87%,1.21%,-.38,-.05,.84,,
,,0,20,0.00%,.88,.00,29.39%,141.53,0,83.93%,<empty>,2.57,-.09,.98,155.43,D,158.84,D,30 JUN 26,540,6.73,P,6.77,W,0,523,0.00%,-.09,.00,26.86%,0,0,13.45%,1.27%,-.40,-.05,.88,,
,,0,36,0.00%,.88,.00,28.87%,136.53,0,83.43%,<empty>,2.58,-.09,1.01,152.12,I,152.94,I,30 JUN 26,545,7.06,W,7.10,D,0,112,0.00%,-.10,.00,26.47%,0,0,14.04%,1.32%,-.42,-.05,.91,,
,,0,86,0.00%,.87,.00,28.47%,131.53,0,82.79%,<empty>,2.59,-.09,1.05,147.72,W,148.38,W,30 JUN 26,550,7.44,I,7.48,A,5,"2,805",-12.83%,-.11,.00,26.12%,0,-1.11,14.69%,1.38%,-.45,-.05,.95,,
,,<empty>,3,<empty>,.87,.00,28.02%,127.53,0,82.40%,<empty>,2.59,-.10,1.07,143.92,T,144.76,E,30 JUN 26,554,7.73,W,7.77,W,<empty>,73,<empty>,-.11,.00,25.81%,0,0,15.19%,1.42%,-.46,-.05,.98,,
,,0,47,0.00%,.87,.00,27.95%,126.53,0,82.26%,<empty>,2.59,-.10,1.08,143.12,I,143.80,I,30 JUN 26,555,7.82,I,7.85,W,0,"4,594",0.00%,-.11,.00,25.74%,0,0,15.34%,1.43%,-.47,-.05,.98,,
